feedback_id,user_id,raw_text,channel,aspect_category,urgency_score,label,timestamp
10038,537,"Great excellent product, highly recommended to everyone!",Call Center Note,Billing Defect,0.2224,1,2026-08-18 14:36:34
10039,665,Package arrived the wrong item and support is completely ignoring my emails.,Twitter,UI Ergonomics,0.6626,0,2026-08-19 07:37:34
10040,355,"Your order deleted all my data without warning, I need this fixed NOW.",Mobile App,Shipping Delay,0.9646,0,2026-09-07 23:57:34
10041,342,"Fast shipping and secure packaging, will order again.",Twitter,App Crash,0.2248,1,2026-09-01 06:45:34
10042,930,"Your invoice deleted all my data without warning, I need this fixed NOW.",Twitter,Shipping Delay,0.9308,0,2026-08-20 18:18:34
10043,936,Love the new search update! Very smooth.,Web Review,Shipping Delay,0.2576,1,2026-08-27 09:45:34
10044,385,"Customer support resolved my billing issue in 5 minutes, amazing team.",Mobile App,Shipping Delay,0.198,1,2026-08-29 11:57:34
10045,128,"Fast shipping and secure packaging, will order again.",Mobile App,Shipping Delay,0.2943,1,2026-08-21 15:27:34
10046,846,"Great excellent product, highly recommended to everyone!",Email Support,UI Ergonomics,0.0325,1,2026-09-10 02:33:34
10047,101,Love the new search update! Very intuitive.,Call Center Note,Product Quality,0.0764,1,2026-08-22 11:37:34
10048,407,"The notifications update looks great but it logged me out for me, mixed feelings.",Call Center Note,Shipping Delay,0.599,0,2026-09-01 02:29:34
10049,780,"It does what it says, nothing special about the checkout.",Web Review,General Praise,0.4886,1,2026-08-21 10:30:34
10050,393,"Great reliable product, highly recommended to everyone!",Twitter,UI Ergonomics,0.8356,0,2026-09-08 21:54:34
10051,623,"Great reliable product, highly recommended to everyone!",Web Review,General Praise,0.1325,1,2026-08-21 05:45:34
10052,195,"Great well-built product, highly recommended to everyone!",Twitter,General Praise,0.1992,1,2026-08-27 15:28:34
10053,586,The website works fine but could use minor improvements.,Call Center Note,Billing Defect,0.3561,1,2026-09-03 05:51:34
10054,771,"Support was friendly about my shipping question, though it took a while to hear back.",Mobile App,Billing Defect,0.5483,0,2026-09-01 20:47:34
10055,968,"It does what it says, nothing special about the support chat.",Mobile App,UI Ergonomics,0.3626,1,2026-08-19 14:03:34
10056,616,Really impressed with how fast the checkout experience is now.,Web Review,Product Quality,0.1838,1,2026-09-02 19:28:34
10057,752,Really impressed with how easy the checkout experience is now.,Email Support,Product Quality,0.0778,1,2026-09-04 13:43:34
10058,378,"Great reliable product, highly recommended to everyone!",Email Support,Shipping Delay,0.0232,1,2026-09-07 02:24:34
10059,319,Package arrived damaged and support is completely ignoring my emails.,Mobile App,UI Ergonomics,0.7841,0,2026-09-01 01:37:34
10060,498,"Decent experience overall, support chat was okay.",Call Center Note,General Praise,0.3656,1,2026-08-14 09:45:34
10061,871,The search redesign makes everything so much easy.,Web Review,UI Ergonomics,0.0018,1,2026-09-07 00:17:34
10062,129,The dashboard redesign makes everything so much easy.,Web Review,Shipping Delay,0.0658,1,2026-08-31 22:02:34
10063,503,"Fast shipping and nice packaging, will order again.",Call Center Note,Product Quality,0.2942,1,2026-08-14 18:01:34
10064,366,"Been on hold for 45 minutes trying to reach a human, this is ridiculous.",Web Review,Shipping Delay,0.9534,0,2026-08-23 03:36:34
10065,119,"Mostly happy with the service, just wish the dashboard didn't logged me out.",Call Center Note,Billing Defect,0.4757,1,2026-08-29 10:40:34
10066,304,The app works fine but could use minor improvements.,Mobile App,Product Quality,0.5386,1,2026-08-20 10:51:34
10067,816,"Decent experience overall, app was okay.",Email Support,Shipping Delay,0.491,1,2026-08-21 03:41:34
10068,126,Really impressed with how smooth the onboarding experience is now.,Email Support,Product Quality,0.2894,1,2026-08-30 14:21:34
10069,813,"Support was polite about my shipping question, though it took a while to get a straight answer.",Email Support,General Praise,0.6492,0,2026-09-09 20:13:34
10070,170,The design redesign makes everything so much fast.,Call Center Note,General Praise,0.1598,1,2026-08-29 01:07:34
10071,750,"Been on hold for an hour trying to reach a human, this is ridiculous.",Web Review,General Praise,0.6869,0,2026-08-20 11:31:34
10072,430,"Mostly happy with the service, just wish the dashboard didn't loaded slowly.",Twitter,Billing Defect,0.6477,0,2026-08-26 05:04:34
10073,129,"Customer support resolved my login problem in one message, amazing team.",Web Review,Shipping Delay,0.1831,1,2026-08-21 19:02:34
10074,382,"Mostly happy with the service, just wish the notifications didn't logged me out.",Call Center Note,Billing Defect,0.6641,0,2026-09-06 00:42:34
10075,807,Love the new dashboard update! Very easy.,Web Review,General Praise,0.1466,1,2026-09-04 20:31:34
10076,413,"The checkout update looks great but it logged me out for me, mixed feelings.",Call Center Note,Shipping Delay,0.4665,1,2026-09-04 01:20:34
10077,460,"Great reliable product, highly recommended to everyone!",Web Review,Shipping Delay,0.299,1,2026-08-27 11:19:34
10078,880,The website works fine but could use minor improvements.,Twitter,App Crash,0.4289,1,2026-08-23 08:45:34
10079,711,"Great well-built product, highly recommended to everyone!",Email Support,Billing Defect,0.1769,1,2026-08-22 08:26:34
10080,229,"Decent experience overall, website was okay.",Email Support,Billing Defect,0.4256,1,2026-08-15 23:58:34
10081,993,Really impressed with how intuitive the mobile app experience is now.,Mobile App,Product Quality,0.2605,1,2026-08-26 10:59:34
10082,982,"Not terrible, but the notifications still crashed once sometimes after the fix.",Web Review,Billing Defect,0.6896,0,2026-08-16 11:47:34
10083,411,"The checkout update looks great but it crashed once for me, mixed feelings.",Mobile App,App Crash,0.4448,1,2026-08-18 21:47:34
10084,894,"Fast shipping and secure packaging, will order again.",Call Center Note,UI Ergonomics,0.1788,1,2026-09-03 00:29:34
10085,735,"Great well-built product, highly recommended to everyone!",Mobile App,Product Quality,0.297,1,2026-08-18 00:48:34
10086,345,"Customer support resolved my shipping question in 5 minutes, amazing team.",Twitter,Product Quality,0.0794,1,2026-08-16 22:24:34
10087,133,"Decent experience overall, support chat was okay.",Twitter,Shipping Delay,0.5223,1,2026-08-26 09:13:34
10088,906,"Fast shipping and nice packaging, will order again.",Call Center Note,General Praise,0.2062,1,2026-08-22 12:29:34
10089,269,"Support was friendly about my refund request, though it took a while to hear back.",Email Support,Product Quality,0.648,0,2026-09-08 10:08:34
10090,512,"Fast shipping and nice packaging, will order again.",Email Support,Product Quality,0.1406,1,2026-09-07 02:13:34
10091,126,"The checkout update looks great but it loaded slowly for me, mixed feelings.",Mobile App,App Crash,0.6204,0,2026-09-08 16:41:34
10092,631,Love the new checkout flow update! Very smooth.,Web Review,Shipping Delay,0.2289,1,2026-08-21 18:39:34
10093,581,"Fast shipping and secure packaging, will order again.",Email Support,UI Ergonomics,0.2443,1,2026-08-28 16:28:34
10094,395,The website works fine but could use minor improvements.,Web Review,Product Quality,0.4325,1,2026-08-15 04:29:34
10095,626,"Mostly happy with the app, just wish the notifications didn't logged me out.",Mobile App,General Praise,0.6911,0,2026-09-07 05:04:34
10096,552,"The search update looks great but it logged me out for me, mixed feelings.",Mobile App,App Crash,0.5868,0,2026-08-25 16:06:34
10097,129,"Great reliable product, highly recommended to everyone!",Call Center Note,App Crash,0.2643,1,2026-08-20 17:24:34
10098,216,The support chat works fine but could use minor improvements.,Web Review,Billing Defect,0.3733,1,2026-09-11 23:53:34
10099,525,"Fast shipping and secure packaging, will order again.",Web Review,UI Ergonomics,0.0876,1,2026-08-24 14:38:34
10100,984,"Support was helpful about my refund request, though it took a while to get a straight answer.",Mobile App,Shipping Delay,0.5525,0,2026-09-01 09:38:34
10101,405,"It does what it says, nothing special about the checkout.",Call Center Note,Product Quality,0.5551,1,2026-09-04 19:14:34
10102,881,"Fast shipping and secure packaging, will order again.",Call Center Note,UI Ergonomics,0.1453,1,2026-09-03 05:46:34
10103,894,"Customer support resolved my shipping question in 5 minutes, amazing team.",Web Review,Billing Defect,0.1715,1,2026-08-27 23:57:34
10104,767,Really impressed with how easy the checkout experience is now.,Twitter,UI Ergonomics,0.2965,1,2026-08-15 04:51:34
10105,638,"Your order deleted all my data without warning, I need this fixed NOW.",Web Review,Billing Defect,0.956,0,2026-08-20 01:52:34
10106,765,"Support was polite about my login problem, though it took a while to hear back.",Mobile App,Shipping Delay,0.5016,0,2026-09-06 19:16:34
10107,394,"Mostly happy with the subscription, just wish the dashboard didn't lags a bit.",Twitter,General Praise,0.4205,1,2026-08-17 15:08:34
10108,129,"The checkout update looks great but it loaded slowly for me, mixed feelings.",Mobile App,Shipping Delay,0.4499,1,2026-08-16 01:42:34
10109,679,"Decent experience overall, support chat was okay.",Twitter,App Crash,0.3864,1,2026-08-21 11:38:34
10110,697,"Been on hold for two hours trying to reach a human, this is ridiculous.",Twitter,App Crash,0.8891,0,2026-09-03 12:06:34
10111,576,"Fast shipping and eco-friendly packaging, will order again.",Email Support,General Praise,0.2001,1,2026-09-07 09:26:34
10112,534,"Decent experience overall, checkout was okay.",Email Support,UI Ergonomics,0.5969,1,2026-08-27 06:24:34
10113,467,"Decent experience overall, support chat was okay.",Call Center Note,Shipping Delay,0.3767,1,2026-08-26 22:53:34
10114,896,"Been on hold for an hour trying to reach a human, this is ridiculous.",Mobile App,Product Quality,0.6528,0,2026-09-05 02:58:34
10115,751,"Great excellent product, highly recommended to everyone!",Twitter,Product Quality,0.1821,1,2026-08-24 22:10:34
10116,140,Really impressed with how intuitive the mobile app experience is now.,Email Support,UI Ergonomics,0.0291,1,2026-08-15 00:51:34
10117,525,Really impressed with how intuitive the onboarding experience is now.,Twitter,App Crash,0.2729,1,2026-08-19 12:46:34
10118,268,"Great well-built product, highly recommended to everyone!",Email Support,UI Ergonomics,0.1505,1,2026-08-26 22:47:34
10119,872,"Great excellent product, highly recommended to everyone!",Twitter,General Praise,0.1405,1,2026-08-31 14:29:34
10120,649,The checkout flow redesign makes everything so much smooth.,Mobile App,UI Ergonomics,0.7628,0,2026-08-30 07:00:34
10121,480,Really impressed with how fast the mobile app experience is now.,Mobile App,General Praise,0.1143,1,2026-08-24 03:48:34
10122,409,"Mostly happy with the subscription, just wish the search didn't lags a bit.",Web Review,Billing Defect,0.6472,0,2026-08-19 21:05:34
10123,340,"App keeps crashing during login step, this is unacceptable!",Call Center Note,App Crash,0.9986,0,2026-08-31 04:55:34
10124,730,"Not terrible, but the search still loaded slowly sometimes after the fix.",Web Review,Shipping Delay,0.5965,0,2026-08-15 00:09:34
10125,201,"Customer support resolved my login problem in under an hour, amazing team.",Email Support,Product Quality,0.2852,1,2026-09-11 20:44:34
10126,943,"Not terrible, but the notifications still crashed once sometimes after the fix.",Web Review,Billing Defect,0.6905,0,2026-08-23 04:05:34
10127,228,The design redesign makes everything so much smooth.,Call Center Note,App Crash,0.236,1,2026-08-16 15:21:34
10128,892,The dashboard redesign makes everything so much intuitive.,Twitter,Product Quality,0.2439,1,2026-08-13 15:30:34
10129,212,The website works fine but could use minor improvements.,Mobile App,App Crash,0.4851,1,2026-08-14 04:38:34
10130,859,"Support was friendly about my login problem, though it took a while to get resolved.",Web Review,Product Quality,0.4523,1,2026-08-18 16:33:34
10131,211,"Fast shipping and eco-friendly packaging, will order again.",Web Review,Product Quality,0.2334,1,2026-08-23 14:24:34
10132,590,Love the new checkout flow update! Very easy.,Web Review,UI Ergonomics,0.193,1,2026-08-18 10:20:34
10133,229,"Not terrible, but the checkout still lags a bit sometimes after the fix.",Email Support,Product Quality,0.4966,1,2026-09-11 07:54:34
10134,564,Really impressed with how fast the checkout experience is now.,Call Center Note,Product Quality,0.2984,1,2026-09-02 02:18:34
10135,523,"Double charged on my PayPal account for subscription, fix this immediately!",Email Support,UI Ergonomics,0.8005,0,2026-08-31 15:56:34
10136,256,"The notifications update looks great but it loaded slowly for me, mixed feelings.",Web Review,Billing Defect,0.4938,1,2026-08-17 16:03:34
10137,233,Love the new search update! Very smooth.,Call Center Note,Billing Defect,0.2234,1,2026-09-09 04:59:34
10138,868,The checkout flow redesign makes everything so much smooth.,Web Review,General Praise,0.1232,1,2026-08-15 20:36:34
10139,258,The checkout flow redesign makes everything so much fast.,Web Review,App Crash,0.0311,1,2026-08-18 10:37:34
10140,674,"Mostly happy with the subscription, just wish the checkout didn't logged me out.",Call Center Note,Product Quality,0.4678,1,2026-09-11 18:24:34
10141,416,The checkout flow redesign makes everything so much smooth.,Email Support,Shipping Delay,0.0541,1,2026-08-13 19:05:34
10142,131,The support chat works fine but could use minor improvements.,Mobile App,General Praise,0.3674,1,2026-09-06 15:50:34
10143,838,"Decent experience overall, support chat was okay.",Email Support,Product Quality,0.4352,1,2026-09-09 15:39:34
10144,790,"App keeps crashing during payment step, this is unacceptable!",Mobile App,Shipping Delay,0.7051,0,2026-09-02 16:24:34
10145,873,"Fast shipping and secure packaging, will order again.",Call Center Note,Billing Defect,0.1326,1,2026-08-29 05:26:34
10146,156,"Mostly happy with the app, just wish the dashboard didn't logged me out.",Mobile App,App Crash,0.4662,1,2026-08-27 05:38:34
10147,864,"Customer support resolved my login problem in under an hour, amazing team.",Web Review,App Crash,0.9016,0,2026-08-19 09:31:34
10148,982,"Support was friendly about my shipping question, though it took a while to get a straight answer.",Mobile App,UI Ergonomics,0.6419,0,2026-08-14 08:53:34
10149,527,"The notifications update looks great but it loaded slowly for me, mixed feelings.",Email Support,Billing Defect,0.572,0,2026-08-31 22:49:34
10150,951,"Your subscription deleted all my data without warning, I need this fixed NOW.",Email Support,Billing Defect,0.9305,0,2026-09-02 09:25:34
10151,991,"Customer support resolved my login problem in one message, amazing team.",Email Support,General Praise,0.1201,1,2026-08-28 23:15:34
10152,622,The app works fine but could use minor improvements.,Twitter,Shipping Delay,0.4776,1,2026-08-29 11:54:34
10153,277,Really impressed with how intuitive the onboarding experience is now.,Call Center Note,App Crash,0.0308,1,2026-09-12 08:24:34
10154,559,"The dashboard is completely broken since the last update, losing customers.",Call Center Note,General Praise,0.9141,0,2026-09-11 10:19:34
10155,580,"Great well-built product, highly recommended to everyone!",Web Review,General Praise,0.0948,1,2026-08-27 07:10:34
10156,562,The design redesign makes everything so much fast.,Mobile App,Billing Defect,0.1522,1,2026-08-30 07:10:34
10157,910,Love the new design update! Very easy.,Mobile App,UI Ergonomics,0.1388,1,2026-09-08 12:49:34
10158,163,"Great well-built product, highly recommended to everyone!",Web Review,Billing Defect,0.1427,1,2026-08-29 03:32:34
10159,549,Love the new dashboard update! Very smooth.,Call Center Note,Product Quality,0.0743,1,2026-09-10 06:29:34
10160,795,"Decent experience overall, checkout was okay.",Call Center Note,Billing Defect,0.4469,1,2026-09-11 05:30:34
10161,358,Love the new checkout flow update! Very smooth.,Call Center Note,App Crash,0.1674,1,2026-08-28 16:32:34
10162,778,Package arrived empty and support is completely ignoring my emails.,Web Review,App Crash,0.7586,0,2026-09-09 14:21:34
10163,230,Love the new checkout flow update! Very easy.,Call Center Note,Billing Defect,0.193,1,2026-09-11 22:02:34
10164,319,The checkout flow redesign makes everything so much smooth.,Email Support,UI Ergonomics,0.1088,1,2026-08-22 06:08:34
10165,203,The website works fine but could use minor improvements.,Call Center Note,Product Quality,0.3693,1,2026-09-06 11:31:34
10166,285,"Your subscription deleted all my data without warning, I need this fixed NOW.",Call Center Note,App Crash,0.859,0,2026-09-02 10:28:34
10167,870,"Your subscription deleted all my data without warning, I need this fixed NOW.",Web Review,App Crash,0.9894,0,2026-09-06 19:41:34
10168,551,"Decent experience overall, website was okay.",Web Review,Shipping Delay,0.442,1,2026-08-30 21:31:34
10169,241,"Fast shipping and nice packaging, will order again.",Email Support,Billing Defect,0.2451,1,2026-09-11 16:45:34
10170,560,"Mostly happy with the service, just wish the checkout didn't lags a bit.",Call Center Note,App Crash,0.4252,1,2026-09-02 10:15:34
10171,524,"System latency is terrible after the server migration, nothing works.",Mobile App,UI Ergonomics,0.9596,0,2026-09-05 08:44:34
10172,201,"Not terrible, but the checkout still logged me out sometimes after the fix.",Email Support,App Crash,0.4674,1,2026-08-19 18:42:34
10173,730,"The notifications is completely broken since the last update, losing customers.",Mobile App,Billing Defect,0.9156,0,2026-08-14 09:10:34
10174,408,The support chat works fine but could use minor improvements.,Mobile App,Billing Defect,0.3778,1,2026-08-24 08:51:34
10175,648,"Not terrible, but the checkout still lags a bit sometimes after the fix.",Mobile App,General Praise,0.651,0,2026-09-05 23:20:34
10176,346,Really impressed with how intuitive the checkout experience is now.,Call Center Note,UI Ergonomics,0.1288,1,2026-08-22 01:00:34
10177,905,Love the new checkout flow update! Very smooth.,Call Center Note,Product Quality,0.286,1,2026-08-14 10:37:34
10178,116,"Not terrible, but the checkout still loaded slowly sometimes after the fix.",Email Support,Billing Defect,0.6943,0,2026-08-29 05:01:34
10179,440,"It does what it says, nothing special about the app.",Twitter,Billing Defect,0.5429,1,2026-08-29 13:13:34
10180,746,Really impressed with how intuitive the mobile app experience is now.,Twitter,App Crash,0.1394,1,2026-08-16 09:20:34
10181,304,"Fast shipping and nice packaging, will order again.",Mobile App,Shipping Delay,0.088,1,2026-08-27 15:06:34
10182,392,The search redesign makes everything so much fast.,Email Support,Billing Defect,0.011,1,2026-09-12 08:39:34
10183,550,The checkout works fine but could use minor improvements.,Web Review,Shipping Delay,0.4592,1,2026-08-22 00:28:34
10184,180,"Not terrible, but the notifications still logged me out sometimes after the fix.",Web Review,Product Quality,0.6403,0,2026-08-21 17:31:34
10185,413,"Great excellent product, highly recommended to everyone!",Web Review,Product Quality,0.024,1,2026-09-01 21:50:34
10186,461,"Decent experience overall, checkout was okay.",Call Center Note,UI Ergonomics,0.4618,1,2026-08-26 00:18:34
10187,795,Love the new design update! Very easy.,Twitter,Billing Defect,0.109,1,2026-08-20 00:22:34
10188,760,Really impressed with how easy the onboarding experience is now.,Email Support,Shipping Delay,0.0379,1,2026-08-30 22:35:34
10189,881,Love the new dashboard update! Very easy.,Mobile App,Product Quality,0.2846,1,2026-08-19 18:48:34
10190,216,"Fast shipping and eco-friendly packaging, will order again.",Mobile App,General Praise,0.1949,1,2026-08-21 23:37:34
10191,319,"Not terrible, but the checkout still logged me out sometimes after the fix.",Call Center Note,Shipping Delay,0.6325,0,2026-09-04 20:56:34
10192,555,The app works fine but could use minor improvements.,Mobile App,General Praise,0.463,1,2026-08-28 01:29:34
10193,971,Really impressed with how smooth the mobile app experience is now.,Twitter,General Praise,0.1627,1,2026-09-11 12:57:34
10194,242,"Decent experience overall, website was okay.",Twitter,UI Ergonomics,0.3803,1,2026-08-14 17:07:34
10195,507,"Mostly happy with the subscription, just wish the dashboard didn't crashed once.",Web Review,Product Quality,0.6653,0,2026-09-01 05:06:34
10196,560,The design redesign makes everything so much intuitive.,Web Review,General Praise,0.2917,1,2026-09-06 01:30:34
10197,614,"It does what it says, nothing special about the website.",Mobile App,Billing Defect,0.5419,1,2026-09-06 02:19:34
10198,454,The website works fine but could use minor improvements.,Call Center Note,Shipping Delay,0.4307,1,2026-08-17 02:33:34
10199,646,"It does what it says, nothing special about the checkout.",Mobile App,Product Quality,0.3813,1,2026-09-11 16:32:34
10200,719,"It does what it says, nothing special about the website.",Email Support,Product Quality,0.3928,1,2026-08-15 09:24:34
10201,371,Love the new design update! Very smooth.,Twitter,Product Quality,0.2846,1,2026-09-01 11:26:34
10202,350,Love the new search update! Very fast.,Web Review,Shipping Delay,0.1926,1,2026-09-03 03:48:34
10203,308,"App keeps crashing during payment step, this is unacceptable!",Email Support,Product Quality,0.8039,0,2026-08-20 01:20:34
10204,508,"It does what it says, nothing special about the checkout.",Twitter,Shipping Delay,0.5335,1,2026-09-05 22:54:34
10205,353,"Great excellent product, highly recommended to everyone!",Twitter,Billing Defect,0.1399,1,2026-08-15 19:41:34
10206,263,"Decent experience overall, support chat was okay.",Email Support,Product Quality,0.4121,1,2026-08-27 17:59:34
10207,415,The support chat works fine but could use minor improvements.,Web Review,Billing Defect,0.599,1,2026-08-17 14:46:34
10208,151,The search redesign makes everything so much intuitive.,Email Support,UI Ergonomics,0.0645,1,2026-09-09 17:03:34
10209,541,Really impressed with how easy the checkout experience is now.,Twitter,Shipping Delay,0.161,1,2026-08-30 03:56:34
10210,299,"Great excellent product, highly recommended to everyone!",Email Support,Product Quality,0.1202,1,2026-08-26 15:38:34
10211,725,"The export tool is completely broken since the last update, losing customers.",Mobile App,App Crash,0.9389,0,2026-08-17 22:01:34
10212,141,"Mostly happy with the app, just wish the notifications didn't crashed once.",Mobile App,Billing Defect,0.5807,0,2026-08-19 18:05:34
10213,627,"Fast shipping and secure packaging, will order again.",Twitter,Shipping Delay,0.1371,1,2026-09-10 10:03:34
10214,621,"Decent experience overall, checkout was okay.",Call Center Note,UI Ergonomics,0.4984,1,2026-09-08 03:16:34
10215,526,The checkout works fine but could use minor improvements.,Call Center Note,Shipping Delay,0.4328,1,2026-09-11 03:44:34
10216,894,"The export tool is completely broken since the last update, losing customers.",Call Center Note,Product Quality,0.9885,0,2026-08-23 20:57:34
10217,893,The search redesign makes everything so much intuitive.,Web Review,App Crash,0.1573,1,2026-08-24 12:57:34
10218,522,"Double charged on my credit card for order, fix this immediately!",Twitter,UI Ergonomics,0.8044,0,2026-09-05 08:32:34
10219,631,"Fast shipping and secure packaging, will order again.",Twitter,Product Quality,0.2182,1,2026-08-28 07:27:34
10220,570,"Fast shipping and secure packaging, will order again.",Call Center Note,Shipping Delay,0.113,1,2026-09-07 09:05:34
10221,404,"Mostly happy with the app, just wish the dashboard didn't crashed once.",Email Support,General Praise,0.4837,1,2026-08-22 22:49:34
10222,914,"Fast shipping and eco-friendly packaging, will order again.",Email Support,Shipping Delay,0.1439,1,2026-08-19 01:32:34
10223,923,The search redesign makes everything so much easy.,Twitter,Shipping Delay,0.2455,1,2026-08-15 10:21:34
10224,362,"It does what it says, nothing special about the app.",Web Review,App Crash,0.4366,1,2026-08-22 17:07:34
10225,730,"Great well-built product, highly recommended to everyone!",Call Center Note,App Crash,0.2089,1,2026-08-24 13:14:34
10226,438,"System latency is terrible after the new release, nothing works.",Web Review,Billing Defect,0.7315,0,2026-08-19 18:34:34
10227,587,Package arrived empty and support is completely ignoring my emails.,Web Review,General Praise,0.8785,0,2026-08-22 14:16:34
10228,887,"Great reliable product, highly recommended to everyone!",Mobile App,General Praise,0.0856,1,2026-09-08 15:31:34
10229,957,"It does what it says, nothing special about the app.",Twitter,Billing Defect,0.5783,1,2026-08-31 14:02:34
10230,681,"Customer support resolved my shipping question in under an hour, amazing team.",Call Center Note,Billing Defect,0.737,0,2026-08-28 18:22:34
10231,616,"It does what it says, nothing special about the support chat.",Web Review,Shipping Delay,0.5723,1,2026-08-22 07:01:34
10232,835,"Great excellent product, highly recommended to everyone!",Twitter,Billing Defect,0.2193,1,2026-08-28 20:37:34
10233,515,The dashboard redesign makes everything so much intuitive.,Web Review,Product Quality,0.1833,1,2026-08-28 10:36:34
10234,106,"Double charged on my credit card for subscription, fix this immediately!",Email Support,UI Ergonomics,0.8171,0,2026-08-24 05:40:34
10235,769,"Mostly happy with the subscription, just wish the notifications didn't logged me out.",Email Support,General Praise,0.3831,1,2026-08-24 06:31:34
10236,820,"Double charged on my debit card for account, fix this immediately!",Email Support,General Praise,0.7059,0,2026-08-18 20:39:34
10237,236,"Great reliable product, highly recommended to everyone!",Web Review,App Crash,0.1844,1,2026-09-03 05:22:34
10238,875,The checkout flow redesign makes everything so much easy.,Call Center Note,General Praise,0.2106,1,2026-08-23 10:58:34
10239,179,Really impressed with how smooth the mobile app experience is now.,Call Center Note,Billing Defect,0.134,1,2026-08-16 07:52:34
10240,552,The dashboard redesign makes everything so much intuitive.,Mobile App,General Praise,0.0494,1,2026-08-22 20:46:34
